Year,Rank,player_name,team,Position,games_played,goals,assists,points,penalty_mins,pp_goals,pp_assists,sh_goals,sh_assists
2013,,"McKinnon, Rylee",WHI,D,16,2,1,3,10,0,0,0,0
2013,,"Sacerty, Tom",SCA,,5,2,1,3,2,0,0,0,0
2013,,"Scanlan, Tom",SCA,,5,1,2,3,2,1,0,0,0
2013,,"Scott, Justin",MIS,,2,0,3,3,0,0,1,0,0
2013,,"Aquin, Alexander",BUR,T,9,0,2,2,19,0,0,0,0
2013,222,"Butters, Marcus",SCA,,20,1,1,2,69,0,0,0,0
2013,,"Coppinger, Luke",TOR,T,19,0,2,2,0,0,0,0,0
2013,,"Curran, Brayden",MIS,,13,1,1,2,9,0,0,0,1
2013,,"Drake, Ben",WHI,AP,4,2,0,2,0,0,0,0,0
2013,,"Goddard, Dylan",WHI,AP,1,0,2,2,0,0,0,0,0
2013,,"Hill, Wayne",SNA,O,17,0,2,2,31,0,0,0,1
2013,,"Hudson, Robert",MIS,,7,1,1,2,2,0,0,0,0
2013,,"Layton, Brent",BLS,T,11,1,1,2,2,0,0,0,0
2013,,"Leroux, Paxton",PET,D,13,1,1,2,91,0,0,0,0
2013,,"Letourneau, Keegan",MIS,D,18,0,2,2,39,0,0,0,1
2013,,"MacGregor, Ryan",BLS,F,1,0,2,2,0,0,0,0,0
2013,,"McKenzie, Dawson",BRA,,2,1,1,2,0,0,0,1,0
2013,,"Miller AP, Danton",SNA,,1,0,2,2,0,0,0,0,0
2013,,"OGorman, Darren",BRA,AP,4,1,1,2,0,0,0,0,0
2013,,"Patten, Liam",BLS,D,13,1,1,2,28,0,0,0,0
2013,,"Quinlan, Riley",PET,D,3,1,1,2,2,0,0,0,0
2013,,"Ruggeri, Nick",MIS,,19,0,2,2,9,0,0,0,1
2013,,"Simmons, Reid",BLS,F,17,0,2,2,0,0,0,0,0
2013,,"Teat, Jeff",BRA,AP,3,2,0,2,0,0,0,0,0
2013,,"Badowey AP, Taylon",SCA,,3,0,1,1,2,0,0,0,0
2013,,"Batten, Jamie",BUR,,1,1,0,1,0,0,0,0,0
2013,,"Beirgard, Mike",WHI,D,7,0,1,1,2,0,0,0,0
2013,,"Blake Curry, Marvin",SCA,,3,1,0,1,0,0,0,0,0
2013,242,"Campbell, Connor",BRA,D,20,1,0,1,17,0,0,0,0
2013,,"Clancy, Chris",PET,AP,2,0,1,1,0,0,0,0,0
2013,,"Cox AP, Miles",MIS,,1,1,0,1,0,0,0,0,0
2013,,"DeGuire, Jesse",SCA,,16,1,0,1,0,0,0,0,0
2013,,"Fedyck, Todd",KWE,F,3,0,1,1,0,0,0,0,0
2013,,"Gibson-McDonald, Blake",SNA,AP,6,0,1,1,2,0,0,0,0
2013,,"Gilray, Mat",PET,AP,2,1,0,1,0,0,0,0,0
2013,,"Grisold, Spencer",KWE,T,13,0,1,1,28,0,0,0,0
2013,,"Haliburton, Chris",BLS,D,20,0,1,1,10,0,0,0,0
2013,,"Harris, Josh",SCA,D,2,1,0,1,0,0,0,0,0
2013,,"Henry AP, Alex",SNA,,1,1,0,1,0,0,0,0,0
2013,,"Hillis, Shane",ORA,,4,1,0,1,0,0,0,0,0
2013,,"Hutchinson, Dylan",PET,AP,5,0,1,1,2,0,0,0,0
2013,,"Kilgour AP, Kyler",SCA,F,1,0,1,1,0,0,0,0,0
2013,,"MacDonald, Michael",WHI,F,1,1,0,1,0,0,0,0,0
2013,,"McClure, Zack",KWE,O,1,0,1,1,0,0,0,0,1
2013,,"McKinnon, Tyler",MIS,F,6,0,1,1,4,0,0,0,0
2013,,"Menecola, Joey",MIS,,8,0,1,1,6,0,0,0,0
2013,,"Miller, Johnny",MIS,D,17,0,1,1,98,0,0,0,0
2013,,"Mitch, Bolduc",BUR,F,1,0,1,1,2,0,0,0,0
2013,,"Montag, Mike",KWE,D,13,0,1,1,69,0,0,0,0
2013,,"Nelson, Markell",BLS,T,14,0,1,1,55,0,0,0,0
2013,,"Patterson, Anthony",SNA,AP,9,0,1,1,11,0,0,0,0
2013,,"Sands, Parker",PET,F,1,0,1,1,2,0,0,0,0
2013,,"Saunderson AP, Jordan",WHI,F,1,0,1,1,0,0,0,0,0
2013,,"Shepley, Joel",SNA,,1,1,0,1,0,0,0,0,0
2013,,"Staal, Brandon",WHI,AP,2,0,1,1,0,0,0,0,0
2013,,"Tansley AP, Brodie",SNA,,1,0,1,1,2,0,0,0,0
2013,,"Tomkinson, Mac",BLS,D,6,1,0,1,6,0,0,0,0
2013,,"Torok-Orban, Adrian",TOR,F,5,1,0,1,0,1,0,0,0
2013,,"Vyse, Danny",SNA,D,8,0,1,1,41,0,0,0,0
2013,,"Walker, Ethan",PET,,3,1,0,1,2,0,0,0,0
2013,,"Wright, Corey",BLS,,4,1,0,1,0,0,0,0,0
2013,,"Wright, Corey",TOR,,3,1,0,1,9,0,0,0,0
2013,,"Beaudoin, Seabastian",SCA,,2,0,0,0,4,0,0,0,0
2013,,"Bell, Zach",BRA,D,3,0,0,0,55,0,0,0,0
2013,,"Black, Randy",ORA,T,1,0,0,0,0,0,0,0,0
2013,,"Boyko, Josh",MIS,,4,0,0,0,0,0,0,0,0
2013,,"Boyko, Josh",MIS,D,2,0,0,0,0,0,0,0,0
2013,,"Brosek AP, Will",MIS,D,1,0,0,0,4,0,0,0,0
2013,,"Brown, Colin",PET,F,1,0,0,0,0,0,0,0,0
2013,,"Burwell, Marty",MIS,AP,4,0,0,0,0,0,0,0,0
2013,,"Cadeau, Tye",MIS,AP,5,0,0,0,15,0,0,0,0
2013,,"Darroch, Sean",WHI,D,3,0,0,0,5,0,0,0,0
2013,,"Davis, Brier",ORA,T,2,0,0,0,0,0,0,0,0
2013,,"Demars, Jordan",SCA,,19,0,0,0,2,0,0,0,0
2013,,"Dhadda, Terin",MIS,AP,15,0,0,0,2,0,0,0,0
2013,,"Digout, Adam",SCA,,1,0,0,0,4,0,0,0,0
2013,,"Donner, Adam",SCA,,13,0,0,0,10,0,0,0,0
2013,,"Doudelet, Dustin",TOR,,1,0,0,0,0,0,0,0,0
2013,,"Doudelet, Dustin",TOR,,1,0,0,0,2,0,0,0,0
2013,,"Farrell, Brendan",MIS,,4,0,0,0,2,0,0,0,0
2013,,"Ferguson AP, Brenan",SCA,,1,0,0,0,2,0,0,0,0
2013,,"Fitzhenry, Patrick",BRA,AP,1,0,0,0,4,0,0,0,0
2013,,"Foote, Dan",SCA,,1,0,0,0,0,0,0,0,0
2013,,"Fox, Jake",PET,F,1,0,0,0,0,0,0,0,0
2013,,"George, Chris",SNA,AP,15,0,0,0,68,0,0,0,0
2013,,"Gibson, Kurt",SNA,,1,0,0,0,0,0,0,0,0
2013,,"Goiltinan, Eric",KWE,,1,0,0,0,4,0,0,0,0
2013,,"Gore, Brian",TOR,D,1,0,0,0,2,0,0,0,0
2013,,"Harris, Latrell",SCA,,3,0,0,0,0,0,0,0,0
2013,,"Henhawk, B",SNA,,1,0,0,0,0,0,0,0,0
2013,,"Kelly, Jack",TOR,,1,0,0,0,0,0,0,0,0
2013,,"Kelly, Rowan",TOR,F,2,0,0,0,0,0,0,0,0
2013,,"Kras, Daniel",BUR,T,16,0,0,0,4,0,0,0,0
2013,,"Laszkiewicz, Luke",WHI,AP,1,0,0,0,2,0,0,0,0
2013,,"Leclerc, John",WHI,AP,2,0,0,0,6,0,0,0,0
2013,,"Lewis, Kyle",MIS,,1,0,0,0,0,0,0,0,0
2013,,"Martin, Alex",SNA,D,1,0,0,0,0,0,0,0,0
2013,,"Martin, Chris",WHI,AP,1,0,0,0,5,0,0,0,0
2013,,"Martin, Justin",BUR,D,1,0,0,0,0,0,0,0,0
2013,,"McCarthy, Tyler",BRA,T,2,0,0,0,20,0,0,0,0
2013,,"McCullough, Jordan",WHI,AP,2,0,0,0,0,0,0,0,0
2013,,"McDonald AP, Blake",SNA,,3,0,0,0,2,0,0,0,0
2013,,"McKenzie, Nathan",TOR,,10,0,0,0,2,0,0,0,0
2013,,"McKinnon, Tyler",MIS,,1,0,0,0,2,0,0,0,0
2013,,"McNutt, Nick",MIS,AP,1,0,0,0,0,0,0,0,0
2013,,"McWilliams AP, Mike",BLS,,1,0,0,0,0,0,0,0,0
2013,,"Minichiello, Marcus",TOR,F,3,0,0,0,0,0,0,0,0
2013,,"Mitchell, Mac",ORA,,2,0,0,0,2,0,0,0,0
2013,,"Nolan, Chris",BRA,AP,1,0,0,0,0,0,0,0,0
2013,,"Oliver, Josh",MIS,,1,0,0,0,0,0,0,0,0
2013,,"Osborne, Jeremy",WHI,AP,3,0,0,0,6,0,0,0,0
2013,280,"Parnham, Brandon",BLS,D,19,0,0,0,6,0,0,0,0
2013,,"Poole AP, Tanner",BLS,,1,0,0,0,0,0,0,0,0
2013,,"Rodarte, Kits",MIS,AP,1,0,0,0,2,0,0,0,0
2013,,"Rogers, Cameron",KWE,,1,0,0,0,0,0,0,0,0
2013,,"Secord, Spencer AP",TOR,F,2,0,0,0,2,0,0,0,0
2013,,"Sellars, Hunter",BRA,AP,1,0,0,0,0,0,0,0,0
2013,,"Shears, Jesse",MIS,,1,0,0,0,0,0,0,0,0
2013,,"Smith, Matt",BRA,AP,1,0,0,0,0,0,0,0,0
2013,,"Stewart, Todd",MIS,,12,0,0,0,9,0,0,0,0
2013,,"Stroscher, Jake",TOR,T,2,0,0,0,0,0,0,0,0
2013,,"Tamas, Alec",SCA,,2,0,0,0,0,0,0,0,0
2013,,"Tansley, Rhys",SNA,,1,0,0,0,0,0,0,0,0
2013,,"Tarbell, Kason",SNA,D,4,0,0,0,2,0,0,0,0
2013,,"Thoms AP, Byson",SCA,,1,0,0,0,0,0,0,0,0
2013,,"Wilman, Chris",TOR,T,10,0,0,0,2,0,0,0,0
2013,,"X Rebelo, Paul",TOR,T,4,0,0,0,4,0,0,0,0
2012,1,"Smith, Dhane",KWE,,19,38,69,107,14,5,12,2,1
2012,2,"O`Connor, Reilly",WHI,,20,25,79,104,8,4,17,1,0
2012,3,"MacDonald, Shane",BRA,T,20,37,61,98,38,5,13,2,1
2012,,"Cockerton, Mark",WHI,F,18,45,50,95,4,10,10,4,1
2012,4,"Knight, Curtis",WHI,F,20,42,53,95,0,4,12,2,1
2012,6,"Lintner, Dan",WHI,F,20,49,36,85,10,10,8,0,0
2012,,"Staats, Randy",SNA,F,17,39,46,85,29,6,11,2,1
2012,8,"Hellyer, Rob",ORA,T,17,30,52,82,4,5,12,2,0
2012,9,"Powless, Johnny",SNA,F,14,37,40,77,38,4,11,0,1
2012,10,"Craig, Daniel",BLS,O,20,34,41,75,4,3,6,0,1
2012,,"Keane, Dan",BRA,O,17,30,45,75,12,7,9,1,1
2012,,"Attwood, Chris",WHI,F,18,33,41,74,27,7,7,1,3
2012,12,"Ruest, Jacob",BUR,A,19,39,35,74,11,8,16,2,0
2012,14,"Adams, Shayne",SNA,F,18,37,36,73,10,9,9,3,1
2012,,"Herreweyers, Zach",PET,O,16,38,31,69,4,5,10,5,0
2012,,"Keenan, Ryan",WHI,F,19,25,44,69,5,4,11,1,2
2012,15,"Robertson, Jordan",TOR,,20,37,32,69,8,8,9,2,0
2012,,"Webster, Dylan",BRA,O,20,21,48,69,21,3,4,0,3
2012,19,"MacGregor, Ryan",BUR,O,19,32,36,68,40,2,9,0,1
2012,20,"Jones, Mitchell",ORA,T,11,26,41,67,11,4,8,1,2
2012,21,"Critch, Jordan",ORA,T,16,38,24,62,0,7,6,0,0
2012,,"Noble, Jeremy",ORA,T,9,32,30,62,8,8,6,1,3
2012,23,"Caravello, Dustin",ORA,T,20,21,38,59,12,1,5,1,0
2012,,"McCann, Wayne",BRA,,19,21,38,59,16,1,9,0,1
2012,,"Whitlow, Kyle",BLS,O,20,24,35,59,13,1,5,0,0
2012,26,"Hulbert, Jackson",TOR,,19,23,35,58,2,5,8,1,1
2012,,"Jackson, Kyle",KWE,F,14,43,13,56,29,9,3,0,0
2012,27,"Masterson, Tom",KWE,,19,15,41,56,2,3,8,0,0
2012,,"Milligan, Cam",PET,O,18,27,29,56,2,4,7,3,0
2012,30,"Cloutier, Chris",KWE,,20,30,24,54,15,2,2,0,0
2012,,"Corbett, Patrick",BUR,T,13,22,31,53,14,8,9,0,2
2012,,"Crough, Matt",PET,,14,25,28,53,4,6,8,0,0
2012,,"Melnychenko, Mike",SCA,,18,27,26,53,6,5,5,1,0
2012,31,"Murphy, Austin",BLS,O,20,11,42,53,12,0,0,0,1
2012,35,"Daradick, Jordie",SCA,,17,15,37,52,2,2,9,1,3
2012,36,"Swift, Jeff",PET,O,18,16,33,49,26,5,6,1,1
2012,37,"Dance, Jordan",ORA,T,17,12,36,48,12,0,3,0,1
2012,,"Johnson, Josh",SNA,F,15,18,30,48,2,7,6,0,1
2012,39,"Issacs, Kyle",SNA,T,18,15,32,47,15,2,3,1,5
2012,,"Heseltine, Brady",BRA,O,15,22,24,46,4,5,5,2,1
2012,40,"St. John, John",KWE,,20,17,29,46,15,2,5,1,0
2012,,"McMahon, Cody",ORA,T,14,12,33,45,2,1,5,0,0
2012,,"Powless, Quinn",SNA,F,16,16,29,45,4,0,3,2,0
2012,42,"Warren, Allister",TOR,,16,11,34,45,19,3,7,0,0
2012,,"Currier, Josh",PET,O,14,30,14,44,10,6,3,0,0
2012,45,"OConnor, Ethan",BUR,T,20,20,24,44,24,1,1,3,2
2012,,"Tutton, Chad",WHI,,19,23,21,44,23,0,1,2,3
2012,48,"Montour, Brandon",SNA,F,18,9,34,43,9,0,0,0,0
2012,,"Squire, Rodd",SNA,D,17,16,27,43,4,0,2,5,1
2012,50,"Bomberry, Brendan",SNA,F,15,13,29,42,36,1,4,0,3
2012,,"Cole, Bryan",BUR,T,11,13,25,38,12,1,6,0,0
2012,,"Harris, Vaughn",SNA,F,13,21,17,38,4,3,0,1,1
2012,51,"Robinson, Brandon",BRA,T,18,18,20,38,16,0,2,0,0
2012,54,"Evans, Turner",PET,O,10,6,31,37,10,0,9,0,0
2012,55,"Lomas, Danny",BUR,A,17,18,17,35,37,2,2,0,1
2012,,"Davidson, Gregory",TOR,,19,16,18,34,0,1,1,0,1
2012,,"Matthews, Joel",SNA,F,10,18,16,34,46,1,4,1,0
2012,,"Sanders, TJ",BLS,F,11,20,14,34,0,3,1,0,0
2012,56,"Weiss, Nick",PET,T,19,12,22,34,42,0,1,0,3
2012,,"Kozak, Todd",BUR,A,16,15,18,33,21,4,4,1,0
2012,60,"Lubczuk, Alex",KWE,F,20,15,18,33,39,0,1,2,0
2012,,"Tinney, Joel",BLS,D,11,15,18,33,4,3,1,1,0
2012,,"Dakin, Ryan",SCA,O,14,11,20,31,40,2,9,0,0
2012,,"Michel, Dan",PET,,18,18,13,31,8,2,4,0,0
2012,63,"Montag, Conner",KWE,,18,9,22,31,2,1,1,0,0
2012,,"Benn, Brandon",ORA,T,11,13,17,30,2,1,1,0,1
2012,66,"Serville, Ryan",WHI,T,11,12,18,30,22,1,0,0,0
2012,68,"Mawdsley, Mike",BLS,D,19,10,19,29,4,0,3,0,0
2012,69,"Caputo, Philip",BRA,AP,18,18,10,28,6,1,1,1,0
2012,,"Oakes, Seth",SNA,F,11,13,15,28,5,3,2,1,1
2012,,"Triolo, Mike",KWE,F,18,9,19,28,18,2,2,0,2
2012,,"Beaudoin, Nicholas",SCA,,16,14,12,26,9,2,2,1,0
2012,72,"Joaquim, Anthony",MIS,T,19,15,11,26,22,4,1,4,0
2012,,"Bianchin, Gianni",BUR,T,11,11,14,25,8,0,1,0,0
2012,74,"Caravello, Niall",ORA,T,18,8,17,25,11,1,1,0,0
2012,,"Currier, Zac",PET,,11,19,6,25,37,1,0,0,0
2012,,"Ferreira, Tyler",BRA,F,17,15,10,25,30,0,0,2,1
2012,,"McMahon, Jamie",ORA,AP,18,10,15,25,2,1,0,0,0
2012,79,"Hope, Robert",PET,D,18,5,19,24,29,2,2,0,4
2012,,"Quinlan, Riley",PET,T,17,4,20,24,18,1,0,0,1
2012,,"Wales, Eric",BUR,T,16,7,17,24,5,0,0,0,0
2012,82,"Bennett, Matthew",BRA,,20,5,18,23,30,0,2,0,0
2012,,"Johnson, Jesse",SNA,T,14,6,17,23,10,0,1,0,0
2012,,"Tomkinson, Zach",BLS,D,14,4,19,23,7,0,0,0,0
2012,,"Apers, Nolan",BUR,A,18,11,11,22,6,2,2,0,0
2012,85,"Barfoot, Drew",KWE,,20,11,11,22,20,0,0,1,0
2012,,"Sellars, Connor",BRA,F,19,9,13,22,17,1,0,0,0
2012,88,"Boislard, Thierry",BLS,D,20,18,3,21,76,0,0,1,0
2012,,"Eckert, Matt",ORA,T,13,5,16,21,0,0,1,1,0
2012,,"Oliver, Josh",MIS,,8,6,15,21,4,3,0,0,1
2012,,"Brooks, Brandon",SNA,F,6,9,11,20,0,0,0,0,0
2012,91,"Fournier, Ryan",TOR,,18,9,11,20,13,1,2,1,0
2012,,"Johnson, Brandon",PET,AP,10,7,13,20,21,0,2,0,0
2012,,"Masson, AJ",ORA,T,15,11,9,20,15,1,2,0,0
2012,,"Shilling, Cam",BLS,O,16,5,15,20,4,1,0,0,0
2012,,"Smith, Drake",KWE,,15,6,14,20,14,0,1,0,1
2012,,"Gatt, Dylan",SCA,F,18,7,12,19,0,1,2,0,2
2012,,"Green, Wenster",SNA,D,20,8,11,19,20,0,1,0,2
2012,,"Lewis, Garrett",BLS,AP,7,7,12,19,2,1,3,0,0
2012,97,"Murphy, Kenny",BLS,O,20,3,16,19,47,0,0,1,0
2012,,"Shanks, Austin",WHI,AP,12,4,15,19,0,0,1,0,0
2012,,"Harding, Jake",MIS,D,10,9,9,18,6,0,2,0,0
2012,,"Roy, Joe",MIS,,16,10,8,18,32,1,0,0,0
2012,102,"Withers, Jake",PET,O,16,6,12,18,30,0,4,0,1
2012,105,"Miles, Patrick",BRA,D,20,6,11,17,62,1,0,0,0
2012,,"Miller, Mike",SNA,D,19,10,7,17,4,0,1,2,1
2012,,"Morlock, Shane",MIS,O,11,4,13,17,2,1,3,0,0
2012,,"Noble, Jason",ORA,T,16,8,9,17,16,1,2,0,0
2012,109,"Cox, Miles",MIS,T,15,6,10,16,10,0,0,0,1
2012,,"Scanlan, Tom",MIS,O,14,9,7,16,20,4,0,0,0
2012,,"Trolley, Kyle",PET,,9,8,8,16,2,0,1,1,1
2012,,"Buswell, Chris",BUR,T,19,9,6,15,52,1,1,0,0
2012,,"Elder, Lauchlin",BUR,T,12,5,10,15,2,1,1,1,0
2012,,"Marasco, Jo Jo",TOR,,11,3,12,15,6,0,1,0,0
2012,112,"Wilde, Mitch",WHI,T,19,4,11,15,14,0,1,0,1
2012,,"Lindsay, Jay",KWE,,12,1,13,14,20,0,2,0,0
2012,,"Mackay, Ian",ORA,T,13,5,9,14,6,0,0,0,1
2012,,"Miller, Zac",SNA,F,12,5,9,14,0,0,2,0,0
2012,116,"Muir, Brooker",SCA,,18,1,13,14,12,0,1,0,0
2012,,"Perreira, Kyle",BRA,AP,12,6,8,14,13,0,0,0,0
2012,,"Wallace, Braden",BUR,T,14,4,10,14,22,0,1,0,0
2012,122,"Cummings, Carter",TOR,,16,8,5,13,0,0,0,1,0
2012,,"Kettle, Kaine",MIS,D,11,10,3,13,10,1,0,1,0
2012,,"Lafonte, Tyler",PET,T,13,4,9,13,19,1,0,0,0
2012,,"MacSpadyen, Ryan",TOR,,12,3,10,13,0,2,5,0,0
2012,,"Rogers, Cameron",KWE,,14,6,7,13,4,0,0,0,0
2012,,"Waud, Daryl",PET,T,6,2,11,13,4,1,1,0,0
2012,,"Apperson, Caleb",KWE,,16,2,10,12,54,0,0,1,1
2012,,"Cummings, Chad",KWE,,15,3,9,12,38,0,1,1,0
2012,,"French, Joe",TOR,,7,3,9,12,0,0,2,0,0
2012,128,"OBrien, Joey",MIS,F,20,4,8,12,34,0,1,0,0
2012,,"Pleon, Jake",KWE,,17,5,7,12,10,0,0,0,0
2012,,"Seneca, Cam",MIS,F,16,5,7,12,9,0,0,0,1
2012,,"Smith, Kenzie",BLS,D,16,9,3,12,31,0,0,0,0
2012,,"Ulbikas, Brett",BUR,T,16,2,10,12,0,0,0,0,0
2012,,"Martin, Stu",SNA,T,16,2,9,11,21,0,0,0,0
2012,,"McCready, Jake",SCA,,16,4,7,11,36,0,1,0,0
2012,,"Pitre, Eric",TOR,,17,4,7,11,37,0,0,0,0
2012,,"Roche, Tyler",BRA,,15,5,6,11,43,0,0,0,0
2012,,"Ruys, Zach",MIS,O,14,4,7,11,61,1,1,0,0
2012,136,"Spanger, Matt",TOR,,19,4,7,11,6,0,0,0,1
2012,,"Burke, Steven",BRA,AP,7,0,10,10,4,0,0,0,0
2012,,"Curran, Brayden",MIS,,10,2,8,10,8,0,0,0,0
2012,,"Filson, Cody",BUR,T,16,4,6,10,6,0,0,1,0
2012,142,"Hossack, Graeme",WHI,,20,2,8,10,32,0,0,0,0
2012,,"Hostrawser, Bill",ORA,T,20,0,10,10,73,0,1,0,0
2012,,"Myles, Ryan",ORA,AP,14,8,2,10,6,0,0,0,0
2012,,"Power, Mike",WHI,D,19,2,8,10,58,0,0,0,1
2012,,"Soubry, Nick",BUR,D,15,1,9,10,18,0,0,0,0
2012,,"Thomas, Drew",SCA,,17,4,6,10,27,1,0,0,1
2012,,"Gibson, Gareth",TOR,,17,4,5,9,20,1,0,0,1
2012,,"Glover, Will",BUR,T,18,3,6,9,16,0,0,0,1
2012,,"Lindsay, Davin",WHI,D,15,1,8,9,2,1,2,0,0
2012,,"ODonnell, Troy",BLS,O,7,5,4,9,0,0,0,0,0
2012,151,"Quarrie, Jake",BRA,,20,3,6,9,8,0,0,0,0
2012,,"Tills, Bailey",SCA,,4,1,8,9,0,0,3,0,0
2012,,"Bennett, Andrew",BRA,,8,3,5,8,0,0,0,0,0
2012,,"Burns, Sheldon",WHI,D,14,5,3,8,12,0,0,0,0
2012,,"Elmhirst, Henry",PET,AP,16,4,4,8,8,0,0,0,0
2012,157,"Goss, Blair",ORA,T,18,3,5,8,10,0,1,0,0
2012,,"Lewandowski, Brett",WHI,D,8,3,5,8,2,0,0,0,0
2012,,"Morelock, Shane",MIS,,4,2,6,8,0,0,1,0,0
2012,,"Albrecht, Tyler",BUR,T,4,1,6,7,0,0,1,0,1
2012,,"Divitcos, Austin",ORA,T,14,3,4,7,2,0,0,0,0
2012,,"Heseltine, Sandy",BRA,,15,3,4,7,19,0,0,0,0
2012,,"Kelly, Andrew",BLS,D,19,2,5,7,17,0,0,0,0
2012,,"Layton, Brent",BLS,F,7,0,7,7,0,0,0,0,0
2012,,"Lindsay, Kyle",WHI,F,18,0,7,7,18,0,0,0,1
2012,,"Palmer, Zach",WHI,F,2,2,5,7,0,1,0,0,1
2012,,"Patterson, Anthony",SNA,T,6,3,4,7,2,0,0,0,0
2012,163,"Perry, Curtis",PET,T,20,2,5,7,84,0,0,0,0
2012,,"Tutton, Brodie",WHI,AP,10,2,5,7,8,0,0,0,0
2012,,"Ward, Cody",SCA,AP,11,2,5,7,10,0,0,0,0
2012,,"Beaudoin, Seabastian",SCA,,15,1,5,6,7,0,1,0,0
2012,,"Beck, Eric",KWE,D,16,4,2,6,4,0,1,0,0
2012,,"Clearwater, Matt",BRA,,12,2,4,6,23,0,0,0,0
2012,,"Horn, Oran",MIS,,3,1,5,6,0,0,1,0,0
2012,,"McLay, Jake",KWE,,18,2,4,6,76,0,0,0,0
2012,,"Miller, Danton",SNA,,5,4,2,6,2,0,0,0,0
2012,,"Rooney, Logan",WHI,F,18,5,1,6,7,0,0,0,0
2012,174,"Sternberg, Ryne",TOR,,18,3,3,6,30,0,1,0,1
2012,,"Thompson, Ty",TOR,,3,3,3,6,0,1,0,0,0
2012,,"Vyse, Danny",SNA,D,12,2,4,6,70,0,0,0,0
2012,,"Adams, Ryan",BUR,T,11,2,3,5,11,0,0,0,0
2012,,"Adams, Shayne",SNA,,3,3,2,5,2,0,0,0,0
2012,,"Bell, Tyson",SCA,,16,1,4,5,59,0,0,0,0
2012,,"Calder, Zach",MIS,,4,2,3,5,2,0,0,0,0
2012,,"Crepinsek, Eric",BUR,D,18,3,2,5,14,0,0,0,0
2012,,"Curry, Blake",MIS,D,7,3,2,5,15,0,0,0,0
2012,,"Donnelly, Jack",TOR,,16,2,3,5,25,0,0,0,0
2012,,"Dupuis, Chad",BLS,O,8,3,2,5,4,0,0,0,0
2012,,"Ferris, Dean",ORA,AP,1,4,1,5,2,0,0,0,0
2012,,"Goddard, Dylan",WHI,AP,1,1,4,5,0,0,0,0,1
2012,,"Houtby, Jordan",SCA,D,10,4,1,5,34,1,0,0,0
2012,184,"Kri, Bradley",ORA,T,20,2,3,5,15,0,0,0,0
2012,,"Martin, Alex",SNA,D,15,2,3,5,21,0,0,0,0
2012,,"McLeod, Cody",ORA,T,16,1,4,5,0,0,0,0,0
2012,,"McQueen, Keyan",BUR,AP,3,4,1,5,0,0,0,0,0
2012,,"Nelson, Markell",BLS,D,18,1,4,5,51,0,0,0,0
2012,,"Pace, Brett",SCA,,3,2,3,5,2,1,1,0,0
2012,,"Parnham, Brandon",BLS,D,17,0,5,5,13,0,0,0,1
2012,,"Reid, Justin",BRA,D,8,1,4,5,16,0,0,0,0
2012,,"Root, Patrick",BUR,T,6,1,4,5,2,0,0,0,1
2012,,"Simpson, Shane",SNA,AP,11,5,0,5,8,0,0,1,0
2012,,"Stourus, Leo",SNA,D,14,2,3,5,6,0,0,0,0
2012,,"Stroscher, Jake",TOR,,15,2,3,5,0,0,1,0,0
2012,,"Aquin, Alexander",BUR,T,11,0,4,4,32,0,0,0,0
2012,,"Baker, Brad",PET,D,16,3,1,4,92,0,0,0,0
2012,,"Beatty, Justin",MIS,,2,0,4,4,0,0,0,0,0
2012,,"Coates, Spencer",SCA,,16,1,3,4,13,0,0,0,0
2012,,"Cook, Jake",TOR,,14,1,3,4,2,0,0,0,0
2012,,"Davis, Braiden",ORA,AP,4,1,3,4,0,0,0,0,0
2012,,"Gillies, Brad",ORA,T,17,1,3,4,2,0,0,0,0
2012,207,"Kloepfer, Rob",BLS,D,20,0,4,4,33,0,2,0,0
2012,,"Mader, Codi",KWE,,11,4,0,4,33,0,0,0,0
2012,,"Neeb, Sam",BUR,AP,2,3,1,4,0,0,0,0,0
2012,,"Pychel, Justin",SNA,D,14,0,4,4,73,0,0,0,0
2012,,"Robinson, Josh",MIS,F,9,2,2,4,0,0,0,0,0
2012,,"Searle, Derek",SNA,D,9,1,3,4,43,0,0,0,0
2012,,"Tanner, Matt",TOR,,17,1,3,4,52,0,0,1,0
2012,,"Young, Chris",BUR,AP,6,1,3,4,6,0,0,0,0
2012,,"Butters, Marcus",SCA,,16,2,1,3,44,0,0,0,0
2012,,"Callaghan, Ryan",BUR,AP,2,1,2,3,0,0,0,0,0
2012,,"Clark, Emerson",WHI,T,12,0,3,3,83,0,0,0,1
2012,,"Duscio, Mario",KWE,D,19,0,3,3,16,0,0,0,0
2012,,"George, Chris",SNA,D,4,1,2,3,12,0,0,0,0
2012,,"Gilligan, Tyler",WHI,F,6,2,1,3,0,0,0,1,0
2012,,"Gilray, Mat",PET,AP,9,0,3,3,4,0,0,0,0
2012,,"Hill, Wayne",SNA,F,2,1,2,3,4,0,0,0,0
2012,,"Hoggarth, Thomas",PET,AP,5,1,2,3,0,0,0,0,0
2012,,"Hossack, Matt",WHI,AP,10,1,2,3,2,0,0,0,1
2012,,"Matthews, Joel",SNA,F,2,1,2,3,0,0,0,0,0
2012,,"Miller, Johnny",MIS,D,18,0,3,3,71,0,1,0,1
2012,,"Montag, Mike",KWE,,15,1,2,3,44,0,0,0,0
2012,,"Peltzer, Logan",MIS,,18,1,2,3,14,0,0,0,0
2012,,"Shewell, Eric",PET,AP,16,1,2,3,83,0,0,0,0
